ID ra dec pmRA pmDEC Tmag objType typeSrc version HIP TYC UCAC TWOMASS SDSS ALLWISE GAIA APASS KIC POSflag e_pmRA e_pmDEC PMflag plx e_plx PARflag gallong gallat eclong eclat Bmag e_Bmag Vmag e_Vmag umag e_umag gmag e_gmag rmag e_rmag imag e_imag zmag e_zmag Jmag e_Jmag Hmag e_Hmag Kmag e_Kmag TWOMflag prox w1mag e_w1mag w2mag e_w2mag w3mag e_w3mag w4mag e_w4mag GAIAmag e_GAIAmag e_Tmag TESSflag SPFlag Teff e_Teff logg e_logg MH e_MH rad e_rad mass e_mass rho e_rho lumclass lum e_lum d e_d ebv e_ebv numcont contratio disposition duplicate_id priority eneg_EBV epos_EBV EBVflag eneg_Mass epos_Mass eneg_Rad epos_Rad eneg_rho epos_rho eneg_logg epos_logg eneg_lum epos_lum eneg_dist epos_dist distflag eneg_Teff epos_Teff TeffFlag gaiabp e_gaiabp gaiarp e_gaiarp gaiaqflag starchareFlag VmagFlag BmagFlag splists e_RA e_Dec RA_orig Dec_orig e_RA_orig e_Dec_orig raddflag wdflag dstArcSec
15758221 61.4928814662758 20.3055028803551 34.4175 -1.35231 11.5642 STAR tmgaia2 20190415 "" "" 552-008636 04055828+2018198 1237664090214891630 J040558.31+201819.7 51895097701965824 45841549 "" tmgaia2 0.111508 0.0469896 gaia2 6.13656 0.0472552 gaia2 172.8907123026 -23.1650243744864 63.4083790674751 -0.540722142402708 13.383 0.053 12.482 0.012 15.6929 0.00802099 13.0562 0.0011456 12.2006 0.00105794 11.9493 0.000814426 13.3327 0.00664399 10.705 0.026 10.237 0.024 10.119 0.017 AAA-222-111-000-0-0 nan 10.074 0.023 10.117 0.02 10.009 0.057 8.638 nan 12.1757 0.000219 0.006 rered spect 5172.93 98.3789 4.59124 0.0818959 0.037 0.023 0.784634 0.0489799 0.876 0.108741 1.81344 0.431908 DWARF 0.397169352 0.03368105 162.207 1.2525 0.136688 0.03266135 88 0.0202922914 "" "" 0.0 0.0442611 0.0210616 panstarrs 0.116241 0.101241 0.0378588 0.060101 0.449174 0.414642 0.0893867 0.0744052 0.0371759 0.0301862 1.243 1.262 bj2018 95.1327 101.625 spect 12.7036 0.001186 11.5165 0.000838 1 "" ucac4 apassdr9 "" 1.75642374131177 0.728589869842694 61.4930394718985 20.3054970579801 0.0441567573042768 0.0191256595168205 1 0 763.074902303754
15758055 61.4031587591291 19.9550192576229 13.2792 0.581158 7.85228 STAR tmgaia2 20190415 19093 1258-01060-1 550-008750 04053675+1957179 "" J040536.76+195718.0 51867472472476800 42922396 "" tmgaia2 0.130602 0.0603346 gaia2 9.21982 0.0634082 gaia2 173.105103613958 -23.4669723067663 63.2590236587451 -0.868795021599234 8.727 0.004 8.29 0.03 nan nan nan nan nan nan nan nan nan nan 7.411 0.023 7.214 0.024 7.18 0.018 AAA-111-111-000-0-0 nan 7.112 0.041 7.138 0.019 7.16 0.018 7.098 0.117 8.16787 0.000272 0.006 rered spect 6639.07 102.01 4.15319 0.0841774 -0.004 0.02 1.63955 0.0596985 1.395 0.2424 0.316519 0.0685303 DWARF 4.7051506 0.206928 108.131 0.747 0.00829146 0.005620365 90 0.00220996281 "" "" 0.0 0.00412845 0.00711228 panstarrs 0.158801 0.326 0.0673025 0.0520945 0.0630215 0.0740391 0.0733092 0.0950457 0.227657 0.186199 0.742 0.752 bj2018 87.0835 116.936 spect 8.41058 0.000875 7.81244 0.000984 1 "" hipvmag apassdr9 "" 2.05642790262598 0.935503836234809 61.4032195854226 19.9550217598413 0.0644569603123986 0.024372359392454 1 0 766.3932152583973
15756136 61.3013841531277 20.3709255022132 8.55139 -2.72635 11.2844 STAR tmgaia2 20190415 "" "" 552-008598 04051232+2022153 "" J040512.33+202215.3 52083285990677376 45841235 "" tmgaia2 0.159682 0.0538149 gaia2 0.572303 0.060943 gaia2 172.70463581245 -23.2503108391316 63.2445590911394 -0.442302165318422 13.691 0.061 12.544 0.08 nan nan nan nan nan nan nan nan nan nan 10.117 0.022 9.542 0.022 9.387 0.018 AAA-222-111-000-0-0 nan 9.294 0.023 9.385 0.019 9.235 0.042 8.85 0.489 12.041 0.00027 0.0078 rered spect 4761.89 19.6918 nan nan -0.281099 0.0176353 11.4836 nan nan nan nan nan GIANT nan nan 1637.5 167.35 0.213977 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 12.7409 0.000953 11.246 0.000706 1 "" ucac4 apassdr9 "" 2.51538610630953 0.834427631677071 61.3014234279065 20.3709137637661 0.0586874719158976 0.0222492866920081 0 0 776.7716703733654
15758233 61.4919017535842 20.3203778323992 -6.36756 -30.5072 13.832 STAR tmgaia2 20190415 "" "" 552-008635 04055805+2019134 1237664090214891634 J040558.04+201913.0 51895887975947904 45841546 "" tmgaia2 0.101092 0.0452539 gaia2 3.59376 0.0420665 gaia2 172.878272050259 -23.1554698990779 63.4103011957453 -0.525943302561503 16.785 0.078 13.033 1.03 18.8479 0.0183286 16.1945 0.00373794 14.7937 0.00412124 14.2002 0.0033911 13.8571 0.00352965 12.587 0.026 11.943 0.024 11.731 0.02 AAA-222-111-000-0-0 nan 11.691 0.023 11.736 0.022 11.871 0.278 8.538 nan 14.7523 0.000664 0.00748139 cdwrf cdwrf 3963.0 157.0 4.56774 0.0129536 nan nan 0.702533 0.0213079 0.665287 0.020519 1.91871 0.115615 DWARF 0.109679244 0.0241395365 276.085 3.231 0.143358 nan 92 0.0178818982 "" "" 0.0 nan nan schlegel nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan cdwrf 15.6377 0.005173 13.8342 0.002072 1 "" ucac4 apassdr9 cooldwarfs_v8 1.59237504971241 0.701664336510973 61.491872518254 20.3202464819561 0.0393399352574761 0.0179206756201304 1 0 799.232921853882
15758066 61.4813302993145 19.9807350797399 30.2947 -16.8187 13.7675 STAR tmgaia2 20190415 "" "" 550-008769 04055551+1958507 "" J040555.54+195850.4 51867231954295040 "" "" tmgaia2 0.116791 0.0621454 gaia2 5.99815 0.0518879 gaia2 173.139666069504 -23.3958822505677 63.3360542678163 -0.857521204332231 17.816 0.162 15.773 0.057 nan nan nan nan nan nan nan nan nan nan 12.354 0.026 11.649 0.024 11.428 0.018 AAA-222-111-000-0-0 nan 11.275 0.023 11.268 0.022 11.058 0.154 8.974 nan 14.8761 0.000475 0.00729403 cdwrf cdwrf 3582.0 157.0 4.69144 0.00990888 nan nan 0.552904 0.0166023 0.547859 0.0204021 3.2413 0.171504 DWARF 0.0453415662 0.0107261632 165.936 1.4395 0.145437 0.0234368 101 0.00488005066 "" "" 0.0 0.0259233 0.0209503 panstarrs nan nan nan nan nan nan nan nan nan nan 1.427 1.452 bj2018 nan nan cdwrf 16.053 0.003496 13.8045 0.001069 1 "" ucac4 bpbj cooldwarfs_v8 1.83884671393804 0.963548607706531 61.481469088913 19.9806626659461 0.0512629461510715 0.0238375512480766 1 0 811.7636093336324
15733479 61.1886706899979 19.9710345337282 11.2968 -8.12697 12.8435 STAR tmgaia2 20190415 "" "" 550-008696 04044527+1958157 "" J040445.28+195815.6 50381860465435264 42921761 "" tmgaia2 0.0521683 0.0294229 gaia2 1.85387 0.0253665 gaia2 172.941273167887 -23.6023910848552 63.0641765693861 -0.814555630358954 14.691 -0.014 14.048 0.217 nan nan nan nan nan nan nan nan nan nan 11.911 0.02 11.497 0.022 11.405 0.02 AAA-222-111-000-0-0 nan 11.339 0.023 11.348 0.021 11.568 0.271 8.368 nan 13.4659 0.000512 0.0073 rered spect 5529.24 139.234 4.23454 0.0833943 -0.0930092 0.0148205 1.24494 0.0729899 0.97 0.118485 0.502722 0.119381 DWARF 1.30512547 0.0536736 531.187 7.212 0.157277 0.007123065 74 0.00113506615 "" "" 0.0 0.0047135 0.00953263 panstarrs 0.106971 0.129999 0.0817181 0.0642618 0.0962998 0.142463 0.0936386 0.0731499 0.0397969 0.0675503 7.116 7.308 bj2018 146.287 132.18 spect 13.9954 0.001478 12.7872 0.001409 1 "" ucac4 apassdr9 "" 0.821380647894716 0.456226601882732 61.1887224410253 19.9709995426146 0.0234397214004123 0.0125137862360729 1 0 825.9089391974752
15815546 61.5696074247234 20.2138245058957 5.60231 -4.96454 13.1608 STAR tmgaia2 20190415 "" "" 552-008651 04061670+2012498 "" J040616.68+201249.7 51889222186813184 45841648 "" tmgaia2 0.108536 0.0374484 gaia2 1.22074 0.039815 gaia2 173.016969516903 -23.1756513900965 63.4616709044248 -0.644386047784754 14.676 0.044 14.04 0.126 nan nan nan nan nan nan nan nan nan nan 12.195 nan 11.954 0.031 11.809 0.026 UAA-622-022-0cc-0-0 nan 11.637 0.023 11.674 0.022 11.569 0.232 8.873 nan 13.7334 0.000273 0.0096 rered spect 5904.02 83.53 4.08205 nan -0.021 0.081 1.55848 nan 1.07 nan 0.282673 nan DWARF 2.65880084 nan 800.386 25.7035 0.223021 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.2048 0.001521 13.1025 0.000793 1 "" ucac4 apassdr9 "" 1.70927367418038 0.580627251816138 61.5696331289096 20.2138031307946 0.0391407317402613 0.014337742901902 1 0 829.6061864146064
15815569 61.5772744094084 20.1603273126461 -6.48753 -7.05796 9.88679 STAR tmgaia2 20190415 "" 1258-00168-1 551-008615 04061854+2009372 "" J040618.54+200937.1 51888741150483456 45841662 "" tmgaia2 0.141464 0.0562585 gaia2 3.7302 0.0542 gaia2 173.064683792114 -23.20711798406 63.4586058720992 -0.698277968213588 10.79 0.103 10.35 0.007 nan nan nan nan nan nan nan nan nan nan 9.371 0.02 9.228 0.022 9.145 0.018 AAA-222-111-000-0-0 nan 9.106 0.022 9.115 0.02 9.096 0.033 8.131 nan 10.2273 0.000404 0.0061 rered spect 6998.57 138.4 4.15893 0.103522 -0.0990208 0.00980361 1.71075 0.136095 1.539 0.257448 0.30738 0.0961407 DWARF 6.32568264 0.8234875 266.093 3.8675 0.163199 0.0465259 73 0.00411916524 "" "" 0.0 0.0587475 0.0343043 panstarrs 0.202798 0.312097 0.164067 0.108124 0.103299 0.0889825 0.102013 0.105031 1.05021 0.596765 3.812 3.923 bj2018 107.882 168.917 spect 10.4916 0.001219 9.83219 0.001269 1 "" tycho2v3 tycho2b3 "" 2.22780148234154 0.872253286463166 61.5772446539251 20.1602969242095 0.0571113790179766 0.0207370128087721 1 0 830.1515987490025
15733611 61.121558380725 20.2882163303966 9.50143 -7.02617 13.9705 STAR tmgaia2 20190415 "" "" 552-008560 04042917+2017175 "" J040429.18+201717.9 52078303828634752 45840998 "" tmgaia2 0.108661 0.0357989 gaia2 1.13484 0.0464335 gaia2 172.643256830028 -23.4294726117047 63.0632073689568 -0.491176660874676 15.673 0.008 15.289 0.206 nan nan nan nan nan nan nan nan nan nan 13.035 0.028 12.615 0.035 12.502 0.026 AAA-222-111-000-0-0 nan 12.189 0.024 12.231 0.026 12.142 0.431 8.358 nan 14.6058 0.001904 0.0082 rered spect 5840.94 59.2 4.36147 nan 0.209 0.057 1.11916 nan 1.05 nan 0.74905 nan DWARF 1.31344342 nan 859.406 34.5575 0.203984 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 15.149 0.006923 13.9174 0.005967 1 "" ucac4 apassdr9 "" 1.71156723675822 0.555106410611839 61.1216019955096 20.2881860788365 0.0443769736935241 0.0157492508284455 1 0 852.4874382661388
15756131 61.2641570297002 20.3901795217453 0.497409 -5.20923 13.9241 STAR tmgaia2 20190415 "" "" 552-008591 04050339+2023246 "" J040503.39+202324.7 52086481446346112 45841194 "" tmgaia2 0.120225 0.0376615 gaia2 1.31086 0.0456813 gaia2 172.663274805615 -23.2623305324095 63.2139849217645 -0.416733225924202 15.583 0.08 14.842 0.229 nan nan nan nan nan nan nan nan nan nan 13.046 0.021 12.714 0.023 12.626 0.024 AAA-222-111-000-0-0 nan 12.52 0.025 12.547 0.026 12.191 0.465 8.413 nan 14.5021 0.000252 0.0085 rered gaia2 5850.0 122.0 4.4091 nan nan nan 1.06448 nan 1.06 nan 0.878799 nan DWARF 1.19562674 nan 746.679 25.67 0.240963 0.00923816 "" nan "" "" nan 0.00923883 0.00923749 panstarrs nan nan nan nan nan nan nan nan nan nan 24.805 26.535 bj2018 nan nan dered 14.9785 0.001762 13.8656 0.000806 1 "" ucac4 apassdr9 "" 1.89390508574932 0.583961686070363 61.2641593144828 20.390157093116 0.0444893199776527 0.0156010869037661 1 0 869.729485771624
15756123 61.3133808799973 20.398736108159 -2.1538 -4.62064 11.8604 STAR tmgaia2 20190415 "" "" 552-008602 04051520+2023554 "" J040515.20+202355.4 52086653245033728 45841258 "" tmgaia2 0.123564 0.050774 gaia2 1.85274 0.0554326 gaia2 172.691129965162 -23.2230001468726 63.2609093152771 -0.417151130648186 13.366 0.111 12.728 0.057 nan nan nan nan nan nan nan nan nan nan 11.067 0.022 10.784 0.022 10.695 0.017 AAA-222-111-000-0-0 nan 10.645 0.024 10.686 0.021 10.68 0.121 8.853 nan 12.3823 0.000189 0.0103 rered spect 6319.37 143.404 4.12159 0.0922542 -0.013 0.022 1.60951 0.0955177 1.25 0.182566 0.299796 0.0777332 DWARF 3.72202659 0.2841715 531.815 15.8065 0.191708 0.0127888 87 0.04748407 "" "" 0.0 0.0150068 0.0105708 panstarrs 0.137783 0.227349 0.0775784 0.113457 0.0567568 0.0987097 0.112625 0.0718834 0.288823 0.27952 15.346 16.267 bj2018 134.423 152.384 spect 12.8024 0.001314 11.8006 0.000557 1 "" ucac4 apassdr9 "" 1.94663148244476 0.787299063396985 61.3133709862517 20.3987162137369 0.0498383645645016 0.0218068158329124 1 0 872.3189300116918
14363996 61.0717109211464 20.1886252427068 -25.3077 -34.4415 13.9375 STAR tmgaia2 20190415 "" "" 551-008520 04041721+2011190 1237664090214695160 J040417.19+201118.6 50576061707061120 45840919 "" tmgaia2 0.0798635 0.0397102 gaia2 2.02588 0.0384962 gaia2 172.686660726984 -23.5320445011687 62.9981590742664 -0.579917300716446 15.869 -0.031 15.268 0.092 17.1789 0.00818827 15.36 0.00342978 14.5457 0.00390537 16.3311 0.0142169 14.0417 0.00362394 12.985 0.026 12.518 0.022 12.42 0.024 AAA-222-111-000-0-0 nan 12.326 0.023 12.355 0.025 12.149 0.412 8.998 nan 14.5858 0.000239 0.0102 rered spect 5384.45 110.3 4.63894 nan -0.255 0.106 0.765256 nan 0.93 nan 2.07521 nan DWARF 0.443479836 nan 486.806 9.1945 0.201546 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 15.1442 0.001219 13.8849 0.000638 1 "" ucac4 apassdr9 "" 1.2578544071195 0.615735317624619 61.0715948246552 20.18847695296 0.0357255865407163 0.0167260337402628 1 0 885.7228022623659
15756349 61.3407827551393 19.9093084674955 10.435 -9.91329 12.3814 STAR tmgaia2 20190415 "" "" 550-008733 04052178+1954334 "" J040521.79+195433.3 50366192424852992 42922209 "" tmgaia2 0.0778686 0.0327336 gaia2 2.73686 0.0330462 gaia2 173.097436030767 -23.5409900392313 63.192738558328 -0.902490732044287 13.908 0.006 13.284 0.16 nan nan nan nan nan nan nan nan nan nan 11.576 0.022 11.243 0.022 11.179 0.018 AAA-222-111-000-0-0 nan 11.102 0.024 11.116 0.022 11.094 0.163 8.885 nan 12.9166 0.000223 0.006 rered spect 5958.57 142.271 4.52325 0.0855988 -0.288156 0.0133233 0.946933 0.0526507 1.091 0.138846 1.28489 0.30299 DWARF 1.01835918 0.0502177 361.613 4.3545 0.174681 0.0127738 87 0.0277865063 "" "" 0.0 0.0113146 0.014233 panstarrs 0.134066 0.143626 0.0478422 0.0574593 0.329597 0.276382 0.102163 0.0690347 0.0388926 0.0615428 4.303 4.406 bj2018 148.936 135.607 spect 13.3486 0.001051 12.3207 0.00069 1 "" ucac4 apassdr9 "" 1.2258496090851 0.50755312244942 61.3408305395517 19.9092657852807 0.0327538024300174 0.0136030664012227 1 0 892.3400971100962
15733663 61.2405314116128 20.3914958209991 7.27938 -10.8734 12.2297 STAR tmgaia2 20190415 "" "" 552-008585 04045771+2023293 "" J040457.72+202329.2 52086447086609920 45841159 "" tmgaia2 0.152881 0.0464023 gaia2 1.06219 0.060011 gaia2 172.645618176127 -23.2774646832622 63.1925000670742 -0.411204493104822 13.798 0.087 13.186 0.149 nan nan nan nan nan nan nan nan nan nan 11.413 0.024 11.038 0.025 10.983 0.02 AAA-222-111-000-0-0 nan 10.894 0.023 10.911 0.021 10.732 0.113 8.289 nan 12.7824 0.000201 0.0088 rered spect 6172.96 138.366 3.687 0.102986 -0.064 0.024 2.57915 0.19797 1.18 0.176135 0.0687787 0.0209308 DWARF 8.702029 1.04128051 916.478 51.6155 0.242221 0.009701835 83 0.05521597 "" "" 0.0 0.0110227 0.00838097 panstarrs 0.163042 0.189228 0.190868 0.205072 0.012376 0.0294856 0.069757 0.136214 0.929711 1.15285 48.779 54.452 bj2018 91.8223 184.91 spect 13.2318 0.00113 12.1688 0.000665 1 "" ucac4 apassdr9 "" 2.40852189818205 0.719513387693523 61.2405648487705 20.3914490049741 0.0638451468148611 0.019989868415962 1 0 898.4106778418172
14364021 61.0670538617958 20.1186125850017 -0.0486055 0.670668 13.5624 STAR tmgaia2 20190415 "" "" 551-008518 04041609+2007068 1237664090214695139 J040416.09+200706.9 50572282135845760 45840908 "" tmgaia2 0.0691962 0.0300484 gaia2 0.306743 0.0320041 gaia2 172.738660381059 -23.583511487793 62.9803949178475 -0.647780080695412 15.1 0.008 14.676 0.206 16.2471 0.00588622 14.773 0.00352013 14.7874 0.0119757 14.0433 0.00147333 13.7732 0.00376694 12.713 0.027 12.325 0.024 12.217 0.021 AAA-222-111-000-0-0 nan 12.191 0.024 12.199 0.023 12.157 0.392 8.981 nan 14.1245 0.000183 0.0073 rered spect 5959.64 31.13 3.19978 nan -0.276 0.029 4.34368 nan 1.09 nan 0.0133 nan DWARF 21.4432564 nan 2871.43 260.405 0.180969 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.5843 0.001213 13.5023 0.000813 1 "" ucac4 apassdr9 "" 1.08968628993905 0.465939129553274 61.067053638923 20.1186154726001 0.0295269220998364 0.0132673904300193 1 0 904.9596247622629
15756344 61.2460770467292 19.9175179208199 14.4326 -22.6736 12.224 STAR tmgaia2 20190415 "" "" 550-008714 04045905+1955030 "" J040459.06+195502.8 50377806016309248 42921931 "" tmgaia2 0.0663004 0.0324819 gaia2 3.43804 0.0307149 gaia2 173.024171310363 -23.6000379810766 63.1068945513234 -0.877417765640508 14.156 0.009 13.273 0.172 nan nan nan nan nan nan nan nan nan nan 11.289 0.022 10.834 0.024 10.724 0.02 AAA-222-111-000-0-0 nan 10.638 0.023 10.667 0.02 10.509 0.09 8.388 nan 12.8666 0.000179 0.006 rered spect 5054.83 139.682 4.29065 0.100112 -0.0697905 0.0169779 1.08863 0.0840854 0.844 0.102395 0.654183 0.187136 DWARF 0.697080731 0.0501048 288.461 2.575 0.146828 0.02361125 88 0.0192005653 "" "" 0.0 0.0312059 0.0160166 panstarrs 0.0939707 0.11082 0.0725236 0.0956472 0.201541 0.172731 0.103241 0.096984 0.0592689 0.0409407 2.552 2.598 bj2018 156.515 122.85 spect 13.4266 0.000981 12.174 0.000651 1 "" ucac4 apassdr9 "" 1.04378827431921 0.503655838458557 61.2461431405579 19.9174202983876 0.029293266166084 0.0137009682172217 1 0 909.5312743434017
14364062 61.0946269182895 20.0317889973121 18.8934 -20.0458 12.1883 STAR tmgaia2 20190415 "" "" 551-008524 04042271+2001544 1237664090214695097 J040422.72+200154.2 50383269214708224 45840955 "" tmgaia2 0.0817282 0.0448892 gaia2 1.9451 0.0405339 gaia2 172.826773956229 -23.6246191886563 62.9891074779445 -0.737963968068665 13.605 0.023 13.029 0.183 15.2954 0.00643793 13.4605 0.00201286 12.7731 0.00153955 12.5623 0.000745419 13.3444 0.00591866 11.39 0.024 11.041 0.022 10.963 0.017 AAA-222-111-000-0-0 nan 10.931 0.023 10.93 0.02 10.992 0.137 8.914 nan 12.7125 0.000157 0.0174 rered spect 6175.25 105.316 4.26313 0.0831014 -0.517198 0.0101693 1.32865 0.0754523 1.18 0.161924 0.503091 0.120511 DWARF 2.31279325 0.1972915 506.752 10.491 0.160612 0.0241968 72 0.0152257085 "" "" 0.0 0.0312558 0.0171378 panstarrs 0.147192 0.176656 0.0891226 0.0617819 0.0992068 0.141816 0.0870896 0.0791132 0.230208 0.164375 10.277 10.705 bj2018 113.264 97.3684 spect 13.1323 0.000965 12.1261 0.000532 1 "" ucac4 apassdr9 "" 1.28692757074356 0.696046698067125 61.0947135030142 20.0317026890269 0.0371192482596804 0.0191723610280048 1 0 919.4884656331983
15733468 61.1846413629229 19.9387200375421 4.84369 -3.96858 13.9738 STAR tmgaia2 20190415 "" "" 550-008695 04044431+1956192 "" J040444.31+195619.3 50378871168199680 42921750 "" tmgaia2 0.0745359 0.0402979 gaia2 0.922899 0.0343116 gaia2 172.96401667833 -23.6273772767238 63.0542626678165 -0.845544440360876 15.439 0.041 15.124 0.252 nan nan nan nan nan nan nan nan nan nan 13.18 0.021 12.848 0.029 12.762 0.023 AAA-222-111-000-0-0 nan 12.753 0.024 12.743 0.026 12.305 nan 8.882 nan 14.4878 0.000226 0.008 rered spect 6307.59 42.1 4.39594 nan -0.544 0.04 1.1689 nan 1.24 nan 0.776417 nan DWARF 1.948496 nan 1050.13 38.105 0.164277 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 14.8933 0.001533 13.9073 0.001225 1 "" ucac4 bpbj "" 1.17344344416089 0.62484730722511 61.1846635474893 19.9387029506017 0.0315791870519322 0.0169469319338048 1 0 929.9790083080273
15758272 61.3959087926333 20.4087307875761 13.1592 -3.67741 12.6511 STAR tmgaia2 20190415 "" "" 553-008726 04053501+2024315 1237664090214891594 J040535.02+202431.4 52085072697063296 45841402 "" tmgaia2 0.0800276 0.0338703 gaia2 1.14476 0.0330142 gaia2 172.741194524102 -23.1600305225935 63.3387479688141 -0.422090050743709 14.574 0.045 13.757 0.069 16.1432 0.00637882 15.5046 0.0112634 14.6713 0.0118773 13.1491 0.00162663 13.0517 0.00359928 11.745 0.024 11.305 0.022 11.17 0.018 AAA-222-111-000-0-0 nan 11.101 0.023 11.14 0.02 10.87 0.118 8.785 0.425 13.2943 0.000511 0.0081 rered gaia2 5312.0 122.0 nan nan nan nan 2.51645 nan nan nan nan nan GIANT nan nan 852.074 24.1515 0.204843 0.00866113 "" nan "" "" nan 0.0102874 0.00703486 panstarrs nan nan nan nan nan nan nan nan nan nan 23.48 24.823 bj2018 nan nan dered 13.8488 0.001872 12.6007 0.002013 1 "" ucac4 apassdr9 "" 1.26072947311797 0.52517740950209 61.3959692449618 20.4087149542933 0.0303516400014915 0.0140420384632646 0 0 931.7301840465158
15815538 61.5974948152843 20.2289846676375 4.07748 -4.85268 12.3806 STAR tmgaia2 20190415 "" "" 552-008658 04062339+2013443 "" J040623.40+201344.2 51890665295957120 45841693 "" tmgaia2 0.0731031 0.0319904 gaia2 0.93474 0.0260892 gaia2 173.024502185742 -23.1462123238745 63.4902379245732 -0.634453824982089 14.784 0.037 13.515 0.103 nan nan nan nan nan nan nan nan nan nan 11.224 0.021 10.653 0.022 10.488 0.017 AAA-222-111-000-0-0 nan 10.413 0.023 10.491 0.02 10.414 0.089 8.515 nan 13.142 0.000276 0.0097 rered spect 4808.8 45.171 nan nan 0.135186 0.0430782 4.32537 nan nan nan nan nan GIANT nan nan 1037.44 28.285 0.224782 nan "" nan "" "" nan nan nan panstarrs nan nan nan nan nan nan nan nan nan nan nan nan bj2018 nan nan spect 13.8461 0.001675 12.3422 0.00088 1 "" ucac4 apassdr9 "" 1.15129003504502 0.495988184989277 61.5975135251594 20.228963774155 0.0264690096196578 0.0116562046789486 0 0 934.807379063747
14363956 61.0804723637848 20.2718205266759 0.925975 -1.93757 13.5712 STAR tmgaia2 20190415 "" "" 552-008551 04041931+2016185 "" J040419.31+201618.5 52078922303929984 45840931 "" tmgaia2 0.073995 0.0304601 gaia2 0.53929 0.0374315 gaia2 172.627197450331 -23.4686774518969 63.0222336555772 -0.499857913626522 15.67 0.008 14.903 0.137 nan nan nan nan nan nan nan nan nan nan 12.541 0.021 11.987 0.024 11.878 0.021 AAA-222-111-000-0-0 nan 11.806 0.023 11.861 0.023 11.976 0.318 8.97 nan 14.2654 0.000201 0.0078 rered gaia2 5046.0 122.0 nan nan nan nan 3.74207 nan nan nan nan nan GIANT nan nan 1746.18 115.95 0.205781 0.008377295 "" nan "" "" nan 0.0110433 0.00571129 panstarrs nan nan nan nan nan nan nan nan nan nan 108.51 123.39 bj2018 nan nan dered 14.879 0.001661 13.5217 0.001243 1 "" ucac4 apassdr9 "" 1.16564678806875 0.472325846193207 61.0804766138745 20.2718121843606 0.035495780942904 0.0135463824221192 0 0 943.8296350751126
15758275 61.384423957623 20.41486254298 12.3877 -18.5354 12.8082 STAR tmgaia2 20190415 "" "" 553-008724 04053225+2024534 "" J040532.25+202452.8 52085072697063424 45841383 "" tmgaia2 0.0895069 0.0362617 gaia2 1.46053 0.0330124 gaia2 172.728297782253 -23.1636168532144 63.3293490423827 -0.41402031440564 14.164 0.095 13.691 0.046 nan nan nan nan nan nan nan nan nan nan 11.938 0.03 11.594 0.03 11.486 0.025 AEA-222-111-000-0-0 nan 11.31 0.024 11.327 0.021 11.038 0.145 8.893 nan 13.3425 0.00021 0.0091 rered spect 6146.11 111.669 4.21496 0.0812894 -0.03 0.052 1.39844 0.0693216 1.17 0.160297 0.42781 0.0957515 DWARF 2.51412129 0.1609665 671.533 15.003 0.200415 0.009550855 89 0.171689391 "" "" 0.0 0.0123431 0.00675861 panstarrs 0.121614 0.198981 0.0648291 0.0738141 0.0765561 0.114947 0.0696774 0.0929015 0.131728 0.190205 14.674 15.332 bj2018 113.421 109.916 spect 13.7511 0.005517 12.7247 0.003553 1 "" ucac4 apassdr9 "" 1.41000124705688 0.56224448086007 61.3844808680077 20.4147827377941 0.0306483828280682 0.0145435787304011 1 0 945.1379303826543
15815604 61.5944736557494 20.0601642017263 0.246236 -7.32609 13.8758 STAR tmgaia2 20190415 "" "" 551-008622 04062266+2003367 "" J040622.67+200336.5 51875237773314048 45841690 "" tmgaia2 0.113888 0.0450479 gaia2 0.811749 0.0415466 gaia2 173.156082434149 -23.2640385859017 63.4555039120746 -0.799687395195558 15.543 0.076 14.846 0.183 nan nan nan nan nan nan nan nan nan nan 12.998 0.021 12.682 0.023 12.529 0.024 AAA-222-111-000-0-0 nan 12.488 0.024 12.492 0.025 11.605 nan 8.95 nan 14.4732 0.000299 0.0074 rered gaia2 5630.0 122.0 3.92116 nan nan nan 1.81324 nan 1.0 nan 0.16774 nan DWARF 2.9760325 nan 1187.75 59.93 0.217893 0.006844775 "" nan "" "" nan 0.00594683 0.00774272 panstarrs nan nan nan nan nan nan nan nan nan nan 56.98 62.88 bj2018 nan nan dered 14.9697 0.001916 13.8171 0.001351 1 "" ucac4 apassdr9 "" 1.79322826775063 0.698448733176218 61.5944747844043 20.0601326588385 0.0450552673120305 0.0169739180350746 1 0 954.4623063460465
